"PLTZ_INSTR_NO","ITEM_NO","PKG_CD","ITEM_DESCRIPTION","SHIPPING_LOT","BOX_QTY","INSTR_QTY","PACKED_QTY","TOTAL_NET_WEIGHT","BOX_LOT_QTY","WH_STK_LOCATION","COM_UPDATE_FUNC_ID","COM_UPDATE_USER_ID","COM_UPDATE_TIMESTAMP","COM_CREATE_FUNC_ID","COM_CREATE_USER_ID","COM_CREATE_TIMESTAMP"
"MA80000063","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000064","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000065","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000066","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000067","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000068","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000069","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000070","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000071","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000072","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000073","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000074","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000075","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000076","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000077","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000078","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000079","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000080","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000081","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000082","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000083","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000084","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000085","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000086","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000087","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000088","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000089","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000090","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000091","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000092","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000093","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000094","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000095","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000096","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000097","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000098","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000099","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000100","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000101","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000102","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000103","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000104","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000105","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000106","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000107","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000108","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000109","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000110","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000111","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000112","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000113","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000114","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000115","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000116","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MA80000117","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000105","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000106","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000107","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000108","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000109","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000110","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000111","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000112","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000113","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000114","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000115","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000116","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000117","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000118","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000119","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000120","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000121","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000122","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000123","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000124","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000125","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000126","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000127","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000128","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000129","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000130","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000131","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000132","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000133","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000134","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000135","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000136","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000137","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000138","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000139","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000140","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000141","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000142","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000143","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000144","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000145","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000146","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000147","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000148","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000149","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000150","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000151","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000152","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000153","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000154","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000155","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000156","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000157","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000158","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000159","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000160","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000161","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000162","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000163","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000164","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000165","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000166","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000167","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000168","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000169","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000170","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000171","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000172","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MY60000173","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000009","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000010","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000011","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000012","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000013","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000014","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000015","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000016","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000017","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000018","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000019","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000020","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000021","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000022","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000023","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000024","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000025","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000026","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000027","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000028","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000029","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000030","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000031","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000032","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL60000033","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
